order_item_id,order_id,product_id,quantity,unit_price,discount_amount
ITEM0076493,ORD028081,PROD00305,8,21.16,15.61
ITEM0076494,ORD028081,PROD00042,9,54.43,30.65
ITEM0076495,ORD028082,PROD00250,6,141.07,30.79
ITEM0076496,ORD028082,PROD00256,7,78.96,49.33
ITEM0076497,ORD028082,PROD00188,8,176.48,99.46
ITEM0076498,ORD028083,PROD00486,2,126.69,22.15
ITEM0076499,ORD028084,PROD00105,1,100.04,11.03
ITEM0076500,ORD028084,PROD00207,2,25.14,1.25
ITEM0076501,ORD028084,PROD00052,4,49.27,13.62
ITEM0076502,ORD028084,PROD00357,4,149.0,60.36
ITEM0076503,ORD028084,PROD00480,2,120.13,27.46
ITEM0076504,ORD028085,PROD00323,7,29.17,9.8
ITEM0076505,ORD028086,PROD00071,9,129.48,115.6
ITEM0076506,ORD028086,PROD00122,5,79.1,47.26
ITEM0076507,ORD028086,PROD00001,7,123.73,121.89
ITEM0076508,ORD028087,PROD00374,2,13.52,2.8
ITEM0076509,ORD028087,PROD00101,3,174.58,56.11
ITEM0076510,ORD028087,PROD00034,9,6.31,8.35
ITEM0076511,ORD028087,PROD00481,4,147.51,82.9
ITEM0076512,ORD028087,PROD00485,4,87.8,42.24
ITEM0076513,ORD028088,PROD00325,4,70.7,32.34
ITEM0076514,ORD028089,PROD00145,3,79.04,10.42
ITEM0076515,ORD028089,PROD00235,9,99.76,78.66
ITEM0076516,ORD028089,PROD00448,6,39.06,29.68
ITEM0076517,ORD028089,PROD00181,6,118.42,48.62
ITEM0076518,ORD028090,PROD00258,5,56.03,41.79
ITEM0076519,ORD028090,PROD00380,9,57.26,66.22
ITEM0076520,ORD028091,PROD00429,1,121.49,5.38
ITEM0076521,ORD028091,PROD00435,1,21.75,0.68
ITEM0076522,ORD028091,PROD00172,9,40.55,14.04
ITEM0076523,ORD028091,PROD00021,9,43.93,38.62
ITEM0076524,ORD028092,PROD00490,3,152.66,6.54
ITEM0076525,ORD028092,PROD00345,2,155.05,14.2
ITEM0076526,ORD028092,PROD00249,8,190.35,42.05
ITEM0076527,ORD028092,PROD00164,10,138.75,120.03
ITEM0076528,ORD028093,PROD00042,8,54.43,51.9
ITEM0076529,ORD028094,PROD00193,4,70.94,39.08
ITEM0076530,ORD028095,PROD00058,3,58.18,1.9
ITEM0076531,ORD028095,PROD00336,1,140.08,0.38
ITEM0076532,ORD028096,PROD00025,7,140.01,77.46
ITEM0076533,ORD028096,PROD00299,8,118.42,30.09
ITEM0076534,ORD028096,PROD00058,9,58.18,31.57
ITEM0076535,ORD028096,PROD00369,8,114.06,130.87
ITEM0076536,ORD028096,PROD00111,8,132.47,26.17
ITEM0076537,ORD028098,PROD00159,8,41.1,5.81
ITEM0076538,ORD028098,PROD00270,7,120.71,51.74
ITEM0076539,ORD028098,PROD00148,9,63.02,39.52
ITEM0076540,ORD028099,PROD00430,6,115.21,44.86
ITEM0076541,ORD028099,PROD00035,3,51.51,11.32
ITEM0076542,ORD028099,PROD00162,7,225.07,173.28
ITEM0076543,ORD028100,PROD00157,4,18.92,5.18
ITEM0076544,ORD028100,PROD00498,1,188.0,4.0
ITEM0076545,ORD028100,PROD00282,2,22.12,1.77
ITEM0076546,ORD028100,PROD00237,5,125.47,86.77
ITEM0076547,ORD028101,PROD00376,9,109.02,84.64
ITEM0076548,ORD028101,PROD00008,6,99.43,4.77
ITEM0076549,ORD028102,PROD00089,3,99.7,6.73
ITEM0076550,ORD028102,PROD00041,6,18.82,9.53
ITEM0076551,ORD028103,PROD00256,2,78.96,10.1
ITEM0076552,ORD028104,PROD00343,1,120.4,1.04
ITEM0076553,ORD028104,PROD00024,6,92.88,19.49
ITEM0076554,ORD028104,PROD00233,10,127.44,20.36
ITEM0076555,ORD028105,PROD00439,6,45.16,32.51
ITEM0076556,ORD028106,PROD00116,1,31.9,3.1
ITEM0076557,ORD028106,PROD00177,10,167.83,153.38
ITEM0076558,ORD028107,PROD00038,9,46.82,5.17
ITEM0076559,ORD028107,PROD00440,9,139.5,148.49
ITEM0076560,ORD028107,PROD00305,6,21.16,0.47
ITEM0076561,ORD028107,PROD00488,10,162.62,48.26
ITEM0076562,ORD028107,PROD00032,3,33.73,2.88
ITEM0076563,ORD028108,PROD00202,1,20.81,0.51
ITEM0076564,ORD028109,PROD00419,2,125.02,3.09
ITEM0076565,ORD028109,PROD00093,10,78.36,21.74
ITEM0076566,ORD028109,PROD00122,1,79.1,5.34
ITEM0076567,ORD028110,PROD00284,7,67.8,8.07
ITEM0076568,ORD028110,PROD00194,2,141.52,14.28
ITEM0076569,ORD028110,PROD00114,10,50.29,7.25
ITEM0076570,ORD028111,PROD00032,7,33.73,7.64
ITEM0076571,ORD028111,PROD00439,6,45.16,20.09
ITEM0076572,ORD028111,PROD00359,2,228.31,23.04
ITEM0076573,ORD028112,PROD00081,9,127.83,64.75
ITEM0076574,ORD028112,PROD00009,6,103.24,36.65
ITEM0076575,ORD028112,PROD00196,5,123.5,66.87
ITEM0076576,ORD028113,PROD00097,10,154.85,21.19
ITEM0076577,ORD028113,PROD00423,10,57.95,67.19
ITEM0076578,ORD028113,PROD00481,8,147.51,66.0
ITEM0076579,ORD028113,PROD00392,10,85.91,56.9
ITEM0076580,ORD028114,PROD00409,1,54.37,8.0
ITEM0076581,ORD028115,PROD00122,7,79.1,30.89
ITEM0076582,ORD028115,PROD00039,3,127.52,40.46
ITEM0076583,ORD028116,PROD00342,6,128.8,67.25
ITEM0076584,ORD028116,PROD00336,8,140.08,43.44
ITEM0076585,ORD028116,PROD00216,7,137.73,72.22
ITEM0076586,ORD028117,PROD00489,4,33.45,15.48
ITEM0076587,ORD028118,PROD00254,2,35.0,3.35
ITEM0076588,ORD028119,PROD00085,5,141.61,10.23
ITEM0076589,ORD028119,PROD00151,3,148.2,9.22
ITEM0076590,ORD028119,PROD00179,8,168.16,4.69
ITEM0076591,ORD028120,PROD00197,9,138.37,155.32
ITEM0076592,ORD028120,PROD00273,1,69.18,5.08
ITEM0076593,ORD028120,PROD00416,3,119.22,40.69
ITEM0076594,ORD028121,PROD00048,8,151.5,175.68
ITEM0076595,ORD028121,PROD00071,10,129.48,52.98
ITEM0076596,ORD028121,PROD00448,6,39.06,22.29
ITEM0076597,ORD028122,PROD00385,10,105.87,129.59
ITEM0076598,ORD028123,PROD00125,7,90.57,77.04
ITEM0076599,ORD028123,PROD00354,7,111.99,20.55
ITEM0076600,ORD028123,PROD00320,2,113.14,9.33
ITEM0076601,ORD028124,PROD00267,4,179.65,88.19
ITEM0076602,ORD028124,PROD00198,9,58.82,12.83
ITEM0076603,ORD028124,PROD00183,2,114.39,33.2
ITEM0076604,ORD028124,PROD00363,6,27.58,12.9
ITEM0076605,ORD028125,PROD00180,7,83.61,66.76
ITEM0076606,ORD028125,PROD00076,6,177.46,99.77
ITEM0076607,ORD028126,PROD00024,10,92.88,35.49
ITEM0076608,ORD028126,PROD00318,5,143.79,40.89
ITEM0076609,ORD028126,PROD00236,8,120.44,46.62
ITEM0076610,ORD028126,PROD00363,7,27.58,1.1
ITEM0076611,ORD028127,PROD00476,8,37.98,42.64
ITEM0076612,ORD028127,PROD00183,4,114.39,30.71
ITEM0076613,ORD028127,PROD00027,3,63.05,13.21
ITEM0076614,ORD028127,PROD00044,1,117.86,1.26
ITEM0076615,ORD028128,PROD00083,1,184.07,10.3
ITEM0076616,ORD028128,PROD00161,5,145.22,33.77
ITEM0076617,ORD028129,PROD00188,3,176.48,27.03
ITEM0076618,ORD028129,PROD00355,2,89.74,24.75
ITEM0076619,ORD028130,PROD00078,5,25.1,4.0
ITEM0076620,ORD028130,PROD00082,6,138.63,25.57
ITEM0076621,ORD028130,PROD00448,8,39.06,11.26
ITEM0076622,ORD028130,PROD00458,6,175.97,147.47
ITEM0076623,ORD028130,PROD00313,5,75.97,55.75
ITEM0076624,ORD028131,PROD00497,7,49.79,32.09
ITEM0076625,ORD028131,PROD00395,8,81.55,43.4
ITEM0076626,ORD028131,PROD00368,2,9.96,1.13
ITEM0076627,ORD028131,PROD00389,9,26.16,25.89
ITEM0076628,ORD028131,PROD00081,5,127.83,18.95
ITEM0076629,ORD028132,PROD00165,2,11.05,2.7
ITEM0076630,ORD028132,PROD00421,1,12.63,0.5
ITEM0076631,ORD028132,PROD00131,6,33.92,12.37
ITEM0076632,ORD028132,PROD00097,1,154.85,7.34
ITEM0076633,ORD028132,PROD00027,3,63.05,10.26
ITEM0076634,ORD028133,PROD00319,5,31.86,0.71
ITEM0076635,ORD028133,PROD00478,10,48.11,10.01
ITEM0076636,ORD028133,PROD00125,6,90.57,6.43
ITEM0076637,ORD028134,PROD00367,2,158.05,17.33
ITEM0076638,ORD028134,PROD00036,1,147.59,15.33
ITEM0076639,ORD028136,PROD00004,1,99.15,12.69
ITEM0076640,ORD028136,PROD00477,10,174.96,111.59
ITEM0076641,ORD028137,PROD00462,8,170.85,112.19
ITEM0076642,ORD028137,PROD00307,1,223.91,8.96
ITEM0076643,ORD028137,PROD00038,6,46.82,0.96
ITEM0076644,ORD028137,PROD00174,9,123.99,72.05
ITEM0076645,ORD028137,PROD00191,4,66.42,23.13
ITEM0076646,ORD028138,PROD00275,4,61.49,7.95
ITEM0076647,ORD028138,PROD00006,4,101.36,10.78
ITEM0076648,ORD028139,PROD00113,5,101.19,74.82
ITEM0076649,ORD028139,PROD00302,7,140.98,13.48
ITEM0076650,ORD028139,PROD00205,9,161.75,205.93
ITEM0076651,ORD028140,PROD00305,4,21.16,0.98
ITEM0076652,ORD028141,PROD00055,1,45.22,6.35
ITEM0076653,ORD028141,PROD00215,3,52.29,10.11
ITEM0076654,ORD028142,PROD00322,10,136.32,72.72
ITEM0076655,ORD028142,PROD00175,7,30.63,6.79
ITEM0076656,ORD028143,PROD00233,1,127.44,12.26
ITEM0076657,ORD028144,PROD00289,5,15.5,8.54
ITEM0076658,ORD028144,PROD00175,9,30.63,22.9
ITEM0076659,ORD028144,PROD00041,10,18.82,3.59
ITEM0076660,ORD028145,PROD00336,5,140.08,53.09
ITEM0076661,ORD028146,PROD00263,8,37.05,42.39
ITEM0076662,ORD028147,PROD00052,1,49.27,5.85
ITEM0076663,ORD028147,PROD00184,4,139.41,29.95
ITEM0076664,ORD028148,PROD00132,2,148.14,31.9
ITEM0076665,ORD028149,PROD00310,10,96.96,23.09
ITEM0076666,ORD028149,PROD00022,9,139.07,131.16
ITEM0076667,ORD028149,PROD00273,10,69.18,98.32
ITEM0076668,ORD028150,PROD00031,4,26.72,8.15
ITEM0076669,ORD028150,PROD00013,9,43.61,30.03
ITEM0076670,ORD028150,PROD00218,2,183.93,20.52
ITEM0076671,ORD028150,PROD00038,4,46.82,18.43
ITEM0076672,ORD028150,PROD00171,6,103.74,59.54
ITEM0076673,ORD028151,PROD00238,3,154.94,59.01
ITEM0076674,ORD028151,PROD00092,4,90.87,39.84
ITEM0076675,ORD028152,PROD00421,4,12.63,2.93
ITEM0076676,ORD028152,PROD00255,9,74.88,53.23
ITEM0076677,ORD028152,PROD00156,8,176.19,167.16
ITEM0076678,ORD028152,PROD00419,7,125.02,127.5
ITEM0076679,ORD028153,PROD00392,2,85.91,7.1
ITEM0076680,ORD028154,PROD00171,8,103.74,48.05
ITEM0076681,ORD028154,PROD00157,6,18.92,13.54
ITEM0076682,ORD028154,PROD00343,3,120.4,10.97
ITEM0076683,ORD028155,PROD00479,9,69.65,83.21
ITEM0076684,ORD028155,PROD00112,9,25.43,13.76
ITEM0076685,ORD028155,PROD00059,4,40.5,15.42
ITEM0076686,ORD028156,PROD00002,3,178.14,62.83
ITEM0076687,ORD028156,PROD00065,6,74.29,47.73
ITEM0076688,ORD028157,PROD00423,1,57.95,6.41
ITEM0076689,ORD028157,PROD00123,9,14.35,1.08
ITEM0076690,ORD028158,PROD00417,7,65.64,63.16
ITEM0076691,ORD028158,PROD00468,9,162.7,27.7
ITEM0076692,ORD028158,PROD00252,6,35.2,28.97
ITEM0076693,ORD028159,PROD00016,10,21.88,17.66
ITEM0076694,ORD028159,PROD00103,2,43.62,5.69
ITEM0076695,ORD028159,PROD00386,9,51.54,5.1
ITEM0076696,ORD028159,PROD00119,2,23.43,1.3
ITEM0076697,ORD028159,PROD00348,6,97.88,82.14
ITEM0076698,ORD028160,PROD00407,6,13.67,10.79
ITEM0076699,ORD028162,PROD00355,10,89.74,37.38
ITEM0076700,ORD028162,PROD00087,3,124.54,49.19
ITEM0076701,ORD028163,PROD00434,9,148.0,98.44
ITEM0076702,ORD028163,PROD00289,6,15.5,5.61
ITEM0076703,ORD028163,PROD00482,1,188.79,14.16
ITEM0076704,ORD028163,PROD00485,9,87.8,84.95
ITEM0076705,ORD028163,PROD00245,10,113.27,65.54
ITEM0076706,ORD028164,PROD00031,9,26.72,22.26
ITEM0076707,ORD028165,PROD00024,4,92.88,6.36
ITEM0076708,ORD028165,PROD00205,4,161.75,12.15
ITEM0076709,ORD028166,PROD00177,1,167.83,6.89
ITEM0076710,ORD028166,PROD00468,5,162.7,29.69
ITEM0076711,ORD028166,PROD00238,1,154.94,18.1
ITEM0076712,ORD028167,PROD00225,7,107.74,58.56
ITEM0076713,ORD028167,PROD00059,10,40.5,56.41
ITEM0076714,ORD028167,PROD00087,3,124.54,48.24
ITEM0076715,ORD028168,PROD00195,8,28.81,28.25
ITEM0076716,ORD028168,PROD00128,8,207.41,25.13
ITEM0076717,ORD028168,PROD00281,6,21.47,0.36
ITEM0076718,ORD028169,PROD00487,8,48.73,38.53
ITEM0076719,ORD028169,PROD00037,7,146.35,95.13
ITEM0076720,ORD028169,PROD00459,7,41.0,16.79
ITEM0076721,ORD028169,PROD00048,7,151.5,21.35
ITEM0076722,ORD028169,PROD00064,5,110.43,9.67
ITEM0076723,ORD028170,PROD00422,9,129.4,73.56
ITEM0076724,ORD028171,PROD00402,7,48.6,20.25
ITEM0076725,ORD028171,PROD00238,6,154.94,93.8
ITEM0076726,ORD028172,PROD00185,7,42.57,17.57
ITEM0076727,ORD028173,PROD00432,7,66.78,12.45
ITEM0076728,ORD028173,PROD00331,10,152.79,98.92
ITEM0076729,ORD028173,PROD00203,6,70.83,7.68
ITEM0076730,ORD028173,PROD00247,1,129.8,7.93
ITEM0076731,ORD028175,PROD00190,2,74.69,7.75
ITEM0076732,ORD028175,PROD00270,10,120.71,38.85
ITEM0076733,ORD028175,PROD00403,7,158.69,29.83
ITEM0076734,ORD028175,PROD00479,4,69.65,1.93
ITEM0076735,ORD028175,PROD00104,10,177.25,161.92
ITEM0076736,ORD028176,PROD00121,1,127.34,5.9
ITEM0076737,ORD028176,PROD00383,8,22.35,22.04
ITEM0076738,ORD028176,PROD00194,2,141.52,17.05
ITEM0076739,ORD028176,PROD00047,5,116.15,26.2
ITEM0076740,ORD028176,PROD00377,8,44.3,33.29
ITEM0076741,ORD028177,PROD00484,5,6.36,4.59
ITEM0076742,ORD028177,PROD00006,7,101.36,73.98
ITEM0076743,ORD028177,PROD00130,7,79.11,76.13
ITEM0076744,ORD028177,PROD00109,9,109.14,131.28
ITEM0076745,ORD028177,PROD00114,2,50.29,12.1
ITEM0076746,ORD028178,PROD00461,10,43.47,0.21
ITEM0076747,ORD028178,PROD00319,4,31.86,18.28
ITEM0076748,ORD028178,PROD00332,9,55.83,10.84
ITEM0076749,ORD028178,PROD00193,3,70.94,25.27
ITEM0076750,ORD028179,PROD00395,6,81.55,20.38
ITEM0076751,ORD028179,PROD00100,2,149.79,19.63
ITEM0076752,ORD028180,PROD00371,5,90.42,6.95
ITEM0076753,ORD028180,PROD00469,5,56.1,9.55
ITEM0076754,ORD028181,PROD00208,9,170.63,21.18
ITEM0076755,ORD028181,PROD00362,1,104.64,8.78
ITEM0076756,ORD028181,PROD00225,8,107.74,10.96
ITEM0076757,ORD028182,PROD00286,1,123.79,4.62
ITEM0076758,ORD028182,PROD00273,4,69.18,37.03
ITEM0076759,ORD028182,PROD00301,3,48.03,5.06
ITEM0076760,ORD028184,PROD00415,1,175.17,1.3
ITEM0076761,ORD028185,PROD00086,9,142.35,186.95
ITEM0076762,ORD028185,PROD00425,8,188.92,146.18
ITEM0076763,ORD028185,PROD00010,2,42.61,8.54
ITEM0076764,ORD028185,PROD00179,3,168.16,59.25
ITEM0076765,ORD028185,PROD00357,1,149.0,15.88
ITEM0076766,ORD028187,PROD00175,1,30.63,2.74
ITEM0076767,ORD028187,PROD00115,8,182.52,32.59
ITEM0076768,ORD028187,PROD00261,2,140.75,22.01
ITEM0076769,ORD028187,PROD00155,7,4.57,2.99
ITEM0076770,ORD028188,PROD00075,4,39.04,15.2
ITEM0076771,ORD028188,PROD00138,6,159.61,90.89
ITEM0076772,ORD028189,PROD00055,2,45.22,1.77
ITEM0076773,ORD028189,PROD00117,6,152.39,57.5
ITEM0076774,ORD028189,PROD00322,5,136.32,21.58
ITEM0076775,ORD028189,PROD00430,3,115.21,8.49
ITEM0076776,ORD028189,PROD00298,1,161.23,4.97
ITEM0076777,ORD028190,PROD00342,2,128.8,33.48
ITEM0076778,ORD028191,PROD00007,6,221.84,84.27
ITEM0076779,ORD028191,PROD00099,6,18.65,3.79
ITEM0076780,ORD028191,PROD00123,6,14.35,6.09
ITEM0076781,ORD028191,PROD00112,10,25.43,4.31
ITEM0076782,ORD028191,PROD00157,2,18.92,1.88
ITEM0076783,ORD028192,PROD00380,9,57.26,20.48
ITEM0076784,ORD028192,PROD00295,6,129.21,19.05
ITEM0076785,ORD028192,PROD00465,3,145.99,25.63
ITEM0076786,ORD028192,PROD00148,4,63.02,13.78
ITEM0076787,ORD028193,PROD00212,1,37.98,5.44
ITEM0076788,ORD028193,PROD00205,6,161.75,30.01
ITEM0076789,ORD028194,PROD00172,2,40.55,10.57
ITEM0076790,ORD028194,PROD00394,3,142.18,3.31
ITEM0076791,ORD028194,PROD00086,1,142.35,20.91
ITEM0076792,ORD028194,PROD00041,3,18.82,0.51
ITEM0076793,ORD028194,PROD00058,4,58.18,31.83
ITEM0076794,ORD028195,PROD00237,10,125.47,107.75
ITEM0076795,ORD028196,PROD00004,1,99.15,10.83
ITEM0076796,ORD028196,PROD00306,9,187.42,170.73
ITEM0076797,ORD028196,PROD00194,5,141.52,98.38
ITEM0076798,ORD028196,PROD00143,3,84.1,13.81
ITEM0076799,ORD028196,PROD00491,8,77.63,22.85
ITEM0076800,ORD028197,PROD00275,8,61.49,43.14
ITEM0076801,ORD028197,PROD00073,10,78.02,11.44
ITEM0076802,ORD028197,PROD00492,8,43.38,18.32
ITEM0076803,ORD028197,PROD00048,3,151.5,18.77
ITEM0076804,ORD028197,PROD00109,6,109.14,59.93
ITEM0076805,ORD028198,PROD00114,3,50.29,12.79
ITEM0076806,ORD028198,PROD00178,3,10.77,0.41
ITEM0076807,ORD028198,PROD00188,7,176.48,94.48
ITEM0076808,ORD028198,PROD00448,7,39.06,6.0
ITEM0076809,ORD028199,PROD00239,10,40.45,56.66
ITEM0076810,ORD028199,PROD00181,1,118.42,13.64
ITEM0076811,ORD028199,PROD00211,8,18.54,2.69
ITEM0076812,ORD028199,PROD00065,6,74.29,24.7
ITEM0076813,ORD028200,PROD00078,9,25.1,6.85
ITEM0076814,ORD028201,PROD00170,10,205.51,308.15
ITEM0076815,ORD028201,PROD00106,10,46.56,35.04
ITEM0076816,ORD028201,PROD00491,8,77.63,27.62
ITEM0076817,ORD028201,PROD00285,7,160.48,152.51
ITEM0076818,ORD028201,PROD00256,4,78.96,42.61
ITEM0076819,ORD028202,PROD00474,7,60.11,43.35
ITEM0076820,ORD028202,PROD00065,8,74.29,3.81
ITEM0076821,ORD028202,PROD00437,1,91.71,11.63
ITEM0076822,ORD028202,PROD00121,5,127.34,93.66
ITEM0076823,ORD028203,PROD00009,6,103.24,42.23
ITEM0076824,ORD028205,PROD00441,9,99.27,118.61
ITEM0076825,ORD028205,PROD00051,6,56.57,6.56
ITEM0076826,ORD028205,PROD00389,3,26.16,0.51
ITEM0076827,ORD028205,PROD00310,3,96.96,16.3
ITEM0076828,ORD028206,PROD00331,9,152.79,128.53
ITEM0076829,ORD028207,PROD00402,10,48.6,5.43
ITEM0076830,ORD028207,PROD00288,1,38.75,2.32
ITEM0076831,ORD028207,PROD00192,3,7.95,1.71
ITEM0076832,ORD028208,PROD00124,5,51.14,28.81
ITEM0076833,ORD028209,PROD00214,4,101.91,38.71
ITEM0076834,ORD028210,PROD00126,7,168.81,137.07
ITEM0076835,ORD028210,PROD00098,7,84.39,16.16
ITEM0076836,ORD028211,PROD00177,8,167.83,98.19
ITEM0076837,ORD028211,PROD00167,8,181.7,153.09
ITEM0076838,ORD028211,PROD00448,6,39.06,10.73
ITEM0076839,ORD028211,PROD00303,2,194.8,49.05
ITEM0076840,ORD028212,PROD00041,2,18.82,1.93
ITEM0076841,ORD028213,PROD00138,3,159.61,17.96
ITEM0076842,ORD028213,PROD00434,6,148.0,44.38
ITEM0076843,ORD028214,PROD00114,9,50.29,66.29
ITEM0076844,ORD028214,PROD00345,10,155.05,91.06
ITEM0076845,ORD028215,PROD00313,8,75.97,56.98
ITEM0076846,ORD028215,PROD00436,5,39.39,27.31
ITEM0076847,ORD028215,PROD00271,3,186.12,12.73
ITEM0076848,ORD028215,PROD00112,5,25.43,1.93
ITEM0076849,ORD028216,PROD00296,2,9.57,1.44
ITEM0076850,ORD028216,PROD00115,3,182.52,77.29
ITEM0076851,ORD028216,PROD00039,10,127.52,27.5
ITEM0076852,ORD028216,PROD00476,4,37.98,17.19
ITEM0076853,ORD028216,PROD00142,4,147.07,37.01
ITEM0076854,ORD028217,PROD00238,4,154.94,13.19
ITEM0076855,ORD028217,PROD00012,1,102.92,12.36
ITEM0076856,ORD028218,PROD00075,8,39.04,43.55
ITEM0076857,ORD028219,PROD00031,4,26.72,4.67
ITEM0076858,ORD028219,PROD00274,9,160.35,202.94
ITEM0076859,ORD028220,PROD00344,9,52.27,22.71
ITEM0076860,ORD028220,PROD00056,9,72.69,53.94
ITEM0076861,ORD028221,PROD00129,1,142.31,3.94
ITEM0076862,ORD028221,PROD00122,10,79.1,16.49
ITEM0076863,ORD028222,PROD00072,7,31.78,13.82
ITEM0076864,ORD028223,PROD00103,6,43.62,37.34
ITEM0076865,ORD028224,PROD00399,7,134.25,22.12
ITEM0076866,ORD028224,PROD00180,1,83.61,10.28
ITEM0076867,ORD028225,PROD00003,9,136.78,101.83
ITEM0076868,ORD028226,PROD00368,1,9.96,0.13
ITEM0076869,ORD028227,PROD00343,7,120.4,84.08
ITEM0076870,ORD028227,PROD00059,3,40.5,12.15
ITEM0076871,ORD028227,PROD00026,9,116.11,52.2
ITEM0076872,ORD028228,PROD00233,10,127.44,135.12
ITEM0076873,ORD028229,PROD00203,1,70.83,1.69
ITEM0076874,ORD028229,PROD00396,10,104.24,124.32
ITEM0076875,ORD028230,PROD00380,1,57.26,6.52
ITEM0076876,ORD028230,PROD00435,10,21.75,11.62
ITEM0076877,ORD028230,PROD00054,6,225.87,91.92
ITEM0076878,ORD028230,PROD00185,1,42.57,4.65
ITEM0076879,ORD028230,PROD00236,4,120.44,65.48
ITEM0076880,ORD028231,PROD00453,2,60.19,12.94
ITEM0076881,ORD028231,PROD00485,4,87.8,42.86
ITEM0076882,ORD028231,PROD00186,5,157.64,75.27
ITEM0076883,ORD028231,PROD00488,5,162.62,45.04
ITEM0076884,ORD028231,PROD00342,8,128.8,27.36
ITEM0076885,ORD028232,PROD00469,7,56.1,27.91
ITEM0076886,ORD028232,PROD00049,6,80.06,58.36
ITEM0076887,ORD028232,PROD00301,8,48.03,2.41
ITEM0076888,ORD028232,PROD00063,3,124.85,45.78
ITEM0076889,ORD028233,PROD00160,7,205.14,164.85
ITEM0076890,ORD028233,PROD00055,7,45.22,3.28
ITEM0076891,ORD028233,PROD00107,8,135.69,41.76
ITEM0076892,ORD028234,PROD00055,7,45.22,4.46
ITEM0076893,ORD028234,PROD00137,8,25.72,16.7
ITEM0076894,ORD028234,PROD00001,10,123.73,78.2
ITEM0076895,ORD028235,PROD00155,5,4.57,0.91
ITEM0076896,ORD028235,PROD00308,3,8.61,1.42
ITEM0076897,ORD028235,PROD00016,7,21.88,16.74
ITEM0076898,ORD028236,PROD00189,9,12.85,16.68
ITEM0076899,ORD028237,PROD00349,7,211.86,193.09
ITEM0076900,ORD028237,PROD00331,6,152.79,12.23
ITEM0076901,ORD028238,PROD00040,6,153.95,108.07
ITEM0076902,ORD028239,PROD00332,8,55.83,57.93
ITEM0076903,ORD028240,PROD00218,3,183.93,64.29
ITEM0076904,ORD028241,PROD00211,8,18.54,20.23
ITEM0076905,ORD028242,PROD00005,8,77.79,23.2
ITEM0076906,ORD028242,PROD00003,4,136.78,13.49
ITEM0076907,ORD028242,PROD00166,5,173.59,4.49
ITEM0076908,ORD028242,PROD00013,7,43.61,9.21
ITEM0076909,ORD028242,PROD00370,3,17.34,2.56
ITEM0076910,ORD028243,PROD00052,7,49.27,17.0
ITEM0076911,ORD028243,PROD00474,10,60.11,87.87
ITEM0076912,ORD028244,PROD00321,1,68.71,9.45
ITEM0076913,ORD028244,PROD00168,1,69.09,2.2
ITEM0076914,ORD028244,PROD00319,4,31.86,8.96
ITEM0076915,ORD028244,PROD00243,8,128.52,122.41
ITEM0076916,ORD028245,PROD00342,7,128.8,33.57
ITEM0076917,ORD028245,PROD00394,10,142.18,118.88
ITEM0076918,ORD028245,PROD00117,9,152.39,15.0
ITEM0076919,ORD028245,PROD00193,6,70.94,42.94
ITEM0076920,ORD028246,PROD00142,1,147.07,14.82
ITEM0076921,ORD028246,PROD00217,2,127.42,30.73
ITEM0076922,ORD028247,PROD00121,4,127.34,41.8
ITEM0076923,ORD028247,PROD00407,7,13.67,13.66
ITEM0076924,ORD028247,PROD00162,2,225.07,14.33
ITEM0076925,ORD028247,PROD00109,9,109.14,105.91
ITEM0076926,ORD028248,PROD00095,8,153.36,132.35
ITEM0076927,ORD028248,PROD00321,2,68.71,9.96
ITEM0076928,ORD028249,PROD00274,7,160.35,19.8
ITEM0076929,ORD028250,PROD00487,6,48.73,39.0
ITEM0076930,ORD028250,PROD00136,8,13.16,7.37
ITEM0076931,ORD028251,PROD00031,6,26.72,20.23
ITEM0076932,ORD028252,PROD00279,6,39.04,16.81
ITEM0076933,ORD028252,PROD00286,5,123.79,52.27
ITEM0076934,ORD028252,PROD00421,1,12.63,0.79
ITEM0076935,ORD028252,PROD00497,8,49.79,24.41
ITEM0076936,ORD028253,PROD00020,6,75.9,19.58
ITEM0076937,ORD028253,PROD00461,6,43.47,17.9
ITEM0076938,ORD028253,PROD00076,7,177.46,180.58
ITEM0076939,ORD028254,PROD00423,1,57.95,2.87
ITEM0076940,ORD028254,PROD00422,2,129.4,10.57
ITEM0076941,ORD028254,PROD00019,10,87.51,107.85
ITEM0076942,ORD028255,PROD00310,1,96.96,9.25
ITEM0076943,ORD028256,PROD00008,10,99.43,20.9
ITEM0076944,ORD028256,PROD00109,4,109.14,28.39
ITEM0076945,ORD028257,PROD00213,5,84.13,42.51
ITEM0076946,ORD028257,PROD00113,7,101.19,61.99
ITEM0076947,ORD028257,PROD00358,6,225.39,57.96
ITEM0076948,ORD028258,PROD00311,1,34.71,2.81
ITEM0076949,ORD028258,PROD00017,3,9.0,0.65
ITEM0076950,ORD028258,PROD00426,1,113.26,9.72
ITEM0076951,ORD028259,PROD00239,5,40.45,7.66
ITEM0076952,ORD028259,PROD00161,8,145.22,61.42
ITEM0076953,ORD028259,PROD00219,5,61.18,36.56
ITEM0076954,ORD028260,PROD00101,10,174.58,176.79
ITEM0076955,ORD028260,PROD00042,5,54.43,7.44
ITEM0076956,ORD028261,PROD00064,1,110.43,11.53
ITEM0076957,ORD028261,PROD00102,3,115.41,24.6
