inventory_id,product_id,inventory_date,opening_stock,units_received,units_sold,units_returned,closing_stock
INV0002784,PROD00232,2025-12-28,154,105,115,7,151
INV0002785,PROD00233,2025-01-28,159,52,115,2,98
INV0002786,PROD00233,2025-02-28,98,52,115,2,37
INV0002787,PROD00233,2025-03-28,37,52,91,2,0
INV0002788,PROD00233,2025-04-28,0,52,54,2,0
INV0002789,PROD00233,2025-05-28,0,52,54,2,0
INV0002790,PROD00233,2025-06-28,0,52,54,2,0
INV0002791,PROD00233,2025-07-28,0,52,54,2,0
INV0002792,PROD00233,2025-08-28,0,52,54,2,0
INV0002793,PROD00233,2025-09-28,0,52,54,2,0
INV0002794,PROD00233,2025-10-28,0,52,54,2,0
INV0002795,PROD00233,2025-11-28,0,52,54,2,0
INV0002796,PROD00233,2025-12-28,0,60,66,6,0
INV0002797,PROD00234,2025-01-28,132,172,121,1,184
INV0002798,PROD00234,2025-02-28,184,172,121,1,236
INV0002799,PROD00234,2025-03-28,236,172,121,1,288
INV0002800,PROD00234,2025-04-28,288,172,121,1,340
INV0002801,PROD00234,2025-05-28,340,172,121,1,392
INV0002802,PROD00234,2025-06-28,392,172,121,1,444
INV0002803,PROD00234,2025-07-28,444,172,121,1,496
INV0002804,PROD00234,2025-08-28,496,172,121,1,548
INV0002805,PROD00234,2025-09-28,548,172,121,1,600
INV0002806,PROD00234,2025-10-28,600,172,121,1,652
INV0002807,PROD00234,2025-11-28,652,172,121,1,704
INV0002808,PROD00234,2025-12-28,704,181,131,12,766
INV0002809,PROD00235,2025-01-28,218,115,121,4,216
INV0002810,PROD00235,2025-02-28,216,115,121,4,214
INV0002811,PROD00235,2025-03-28,214,115,121,4,212
INV0002812,PROD00235,2025-04-28,212,115,121,4,210
INV0002813,PROD00235,2025-05-28,210,115,121,4,208
INV0002814,PROD00235,2025-06-28,208,115,121,4,206
INV0002815,PROD00235,2025-07-28,206,115,121,4,204
INV0002816,PROD00235,2025-08-28,204,115,121,4,202
INV0002817,PROD00235,2025-09-28,202,115,121,4,200
INV0002818,PROD00235,2025-10-28,200,115,121,4,198
INV0002819,PROD00235,2025-11-28,198,115,121,4,196
INV0002820,PROD00235,2025-12-28,196,126,125,10,207
INV0002821,PROD00236,2025-01-28,151,236,113,4,278
INV0002822,PROD00236,2025-02-28,278,236,113,4,405
INV0002823,PROD00236,2025-03-28,405,236,113,4,532
INV0002824,PROD00236,2025-04-28,532,236,113,4,659
INV0002825,PROD00236,2025-05-28,659,236,113,4,786
INV0002826,PROD00236,2025-06-28,786,236,113,4,913
INV0002827,PROD00236,2025-07-28,913,236,113,4,1040
INV0002828,PROD00236,2025-08-28,1040,236,113,4,1167
INV0002829,PROD00236,2025-09-28,1167,236,113,4,1294
INV0002830,PROD00236,2025-10-28,1294,236,113,4,1421
INV0002831,PROD00236,2025-11-28,1421,236,113,4,1548
INV0002832,PROD00236,2025-12-28,1548,240,123,8,1673
INV0002833,PROD00237,2025-01-28,121,99,109,1,112
INV0002834,PROD00237,2025-02-28,112,99,109,1,103
INV0002835,PROD00237,2025-03-28,103,99,109,1,94
INV0002836,PROD00237,2025-04-28,94,99,109,1,85
INV0002837,PROD00237,2025-05-28,85,99,109,1,76
INV0002838,PROD00237,2025-06-28,76,99,109,1,67
INV0002839,PROD00237,2025-07-28,67,99,109,1,58
INV0002840,PROD00237,2025-08-28,58,99,109,1,49
INV0002841,PROD00237,2025-09-28,49,99,109,1,40
INV0002842,PROD00237,2025-10-28,40,99,109,1,31
INV0002843,PROD00237,2025-11-28,31,99,109,1,22
INV0002844,PROD00237,2025-12-28,22,107,114,12,27
INV0002845,PROD00238,2025-01-28,94,292,123,2,265
INV0002846,PROD00238,2025-02-28,265,292,123,2,436
INV0002847,PROD00238,2025-03-28,436,292,123,2,607
INV0002848,PROD00238,2025-04-28,607,292,123,2,778
INV0002849,PROD00238,2025-05-28,778,292,123,2,949
INV0002850,PROD00238,2025-06-28,949,292,123,2,1120
INV0002851,PROD00238,2025-07-28,1120,292,123,2,1291
INV0002852,PROD00238,2025-08-28,1291,292,123,2,1462
INV0002853,PROD00238,2025-09-28,1462,292,123,2,1633
INV0002854,PROD00238,2025-10-28,1633,292,123,2,1804
INV0002855,PROD00238,2025-11-28,1804,292,123,2,1975
INV0002856,PROD00238,2025-12-28,1975,300,124,13,2164
INV0002857,PROD00239,2025-01-28,209,62,109,2,164
INV0002858,PROD00239,2025-02-28,164,62,109,2,119
INV0002859,PROD00239,2025-03-28,119,62,109,2,74
INV0002860,PROD00239,2025-04-28,74,62,109,2,29
INV0002861,PROD00239,2025-05-28,29,62,93,2,0
INV0002862,PROD00239,2025-06-28,0,62,64,2,0
INV0002863,PROD00239,2025-07-28,0,62,64,2,0
INV0002864,PROD00239,2025-08-28,0,62,64,2,0
INV0002865,PROD00239,2025-09-28,0,62,64,2,0
INV0002866,PROD00239,2025-10-28,0,62,64,2,0
INV0002867,PROD00239,2025-11-28,0,62,64,2,0
INV0002868,PROD00239,2025-12-28,0,71,79,8,0
INV0002869,PROD00240,2025-01-28,105,0,109,4,0
INV0002870,PROD00240,2025-02-28,0,0,4,4,0
INV0002871,PROD00240,2025-03-28,0,0,4,4,0
INV0002872,PROD00240,2025-04-28,0,0,4,4,0
INV0002873,PROD00240,2025-05-28,0,0,4,4,0
INV0002874,PROD00240,2025-06-28,0,0,4,4,0
INV0002875,PROD00240,2025-07-28,0,0,4,4,0
INV0002876,PROD00240,2025-08-28,0,0,4,4,0
INV0002877,PROD00240,2025-09-28,0,0,4,4,0
INV0002878,PROD00240,2025-10-28,0,0,4,4,0
INV0002879,PROD00240,2025-11-28,0,0,4,4,0
INV0002880,PROD00240,2025-12-28,0,0,9,9,0
INV0002881,PROD00241,2025-01-28,131,242,109,4,268
INV0002882,PROD00241,2025-02-28,268,242,109,4,405
INV0002883,PROD00241,2025-03-28,405,242,109,4,542
INV0002884,PROD00241,2025-04-28,542,242,109,4,679
INV0002885,PROD00241,2025-05-28,679,242,109,4,816
INV0002886,PROD00241,2025-06-28,816,242,109,4,953
INV0002887,PROD00241,2025-07-28,953,242,109,4,1090
INV0002888,PROD00241,2025-08-28,1090,242,109,4,1227
INV0002889,PROD00241,2025-09-28,1227,242,109,4,1364
INV0002890,PROD00241,2025-10-28,1364,242,109,4,1501
INV0002891,PROD00241,2025-11-28,1501,242,109,4,1638
INV0002892,PROD00241,2025-12-28,1638,251,115,4,1778
INV0002893,PROD00242,2025-01-28,185,201,108,2,280
INV0002894,PROD00242,2025-02-28,280,201,108,2,375
INV0002895,PROD00242,2025-03-28,375,201,108,2,470
INV0002896,PROD00242,2025-04-28,470,201,108,2,565
INV0002897,PROD00242,2025-05-28,565,201,108,2,660
INV0002898,PROD00242,2025-06-28,660,201,108,2,755
INV0002899,PROD00242,2025-07-28,755,201,108,2,850
INV0002900,PROD00242,2025-08-28,850,201,108,2,945
INV0002901,PROD00242,2025-09-28,945,201,108,2,1040
INV0002902,PROD00242,2025-10-28,1040,201,108,2,1135
INV0002903,PROD00242,2025-11-28,1135,201,108,2,1230
INV0002904,PROD00242,2025-12-28,1230,209,114,4,1329
INV0002905,PROD00243,2025-01-28,216,95,115,1,197
INV0002906,PROD00243,2025-02-28,197,95,115,1,178
INV0002907,PROD00243,2025-03-28,178,95,115,1,159
INV0002908,PROD00243,2025-04-28,159,95,115,1,140
INV0002909,PROD00243,2025-05-28,140,95,115,1,121
INV0002910,PROD00243,2025-06-28,121,95,115,1,102
INV0002911,PROD00243,2025-07-28,102,95,115,1,83
INV0002912,PROD00243,2025-08-28,83,95,115,1,64
INV0002913,PROD00243,2025-09-28,64,95,115,1,45
INV0002914,PROD00243,2025-10-28,45,95,115,1,26
INV0002915,PROD00243,2025-11-28,26,95,115,1,7
INV0002916,PROD00243,2025-12-28,7,96,111,8,0
INV0002917,PROD00244,2025-01-28,123,242,115,4,254
INV0002918,PROD00244,2025-02-28,254,242,115,4,385
INV0002919,PROD00244,2025-03-28,385,242,115,4,516
INV0002920,PROD00244,2025-04-28,516,242,115,4,647
INV0002921,PROD00244,2025-05-28,647,242,115,4,778
INV0002922,PROD00244,2025-06-28,778,242,115,4,909
INV0002923,PROD00244,2025-07-28,909,242,115,4,1040
INV0002924,PROD00244,2025-08-28,1040,242,115,4,1171
INV0002925,PROD00244,2025-09-28,1171,242,115,4,1302
INV0002926,PROD00244,2025-10-28,1302,242,115,4,1433
INV0002927,PROD00244,2025-11-28,1433,242,115,4,1564
INV0002928,PROD00244,2025-12-28,1564,243,117,12,1702
INV0002929,PROD00245,2025-01-28,179,22,123,2,80
INV0002930,PROD00245,2025-02-28,80,22,104,2,0
INV0002931,PROD00245,2025-03-28,0,22,24,2,0
INV0002932,PROD00245,2025-04-28,0,22,24,2,0
INV0002933,PROD00245,2025-05-28,0,22,24,2,0
INV0002934,PROD00245,2025-06-28,0,22,24,2,0
INV0002935,PROD00245,2025-07-28,0,22,24,2,0
INV0002936,PROD00245,2025-08-28,0,22,24,2,0
INV0002937,PROD00245,2025-09-28,0,22,24,2,0
INV0002938,PROD00245,2025-10-28,0,22,24,2,0
INV0002939,PROD00245,2025-11-28,0,22,24,2,0
INV0002940,PROD00245,2025-12-28,0,23,30,7,0
INV0002941,PROD00246,2025-01-28,137,94,111,3,123
INV0002942,PROD00246,2025-02-28,123,94,111,3,109
INV0002943,PROD00246,2025-03-28,109,94,111,3,95
INV0002944,PROD00246,2025-04-28,95,94,111,3,81
INV0002945,PROD00246,2025-05-28,81,94,111,3,67
INV0002946,PROD00246,2025-06-28,67,94,111,3,53
INV0002947,PROD00246,2025-07-28,53,94,111,3,39
INV0002948,PROD00246,2025-08-28,39,94,111,3,25
INV0002949,PROD00246,2025-09-28,25,94,111,3,11
INV0002950,PROD00246,2025-10-28,11,94,108,3,0
INV0002951,PROD00246,2025-11-28,0,94,97,3,0
INV0002952,PROD00246,2025-12-28,0,105,108,3,0
INV0002953,PROD00247,2025-01-28,55,76,126,2,7
INV0002954,PROD00247,2025-02-28,7,76,85,2,0
INV0002955,PROD00247,2025-03-28,0,76,78,2,0
INV0002956,PROD00247,2025-04-28,0,76,78,2,0
INV0002957,PROD00247,2025-05-28,0,76,78,2,0
INV0002958,PROD00247,2025-06-28,0,76,78,2,0
INV0002959,PROD00247,2025-07-28,0,76,78,2,0
INV0002960,PROD00247,2025-08-28,0,76,78,2,0
INV0002961,PROD00247,2025-09-28,0,76,78,2,0
INV0002962,PROD00247,2025-10-28,0,76,78,2,0
INV0002963,PROD00247,2025-11-28,0,76,78,2,0
INV0002964,PROD00247,2025-12-28,0,85,89,4,0
INV0002965,PROD00248,2025-01-28,215,19,107,4,131
INV0002966,PROD00248,2025-02-28,131,19,107,4,47
INV0002967,PROD00248,2025-03-28,47,19,70,4,0
INV0002968,PROD00248,2025-04-28,0,19,23,4,0
INV0002969,PROD00248,2025-05-28,0,19,23,4,0
INV0002970,PROD00248,2025-06-28,0,19,23,4,0
INV0002971,PROD00248,2025-07-28,0,19,23,4,0
INV0002972,PROD00248,2025-08-28,0,19,23,4,0
INV0002973,PROD00248,2025-09-28,0,19,23,4,0
INV0002974,PROD00248,2025-10-28,0,19,23,4,0
INV0002975,PROD00248,2025-11-28,0,19,23,4,0
INV0002976,PROD00248,2025-12-28,0,28,32,4,0
INV0002977,PROD00249,2025-01-28,185,69,110,1,145
INV0002978,PROD00249,2025-02-28,145,69,110,1,105
INV0002979,PROD00249,2025-03-28,105,69,110,1,65
INV0002980,PROD00249,2025-04-28,65,69,110,1,25
INV0002981,PROD00249,2025-05-28,25,69,95,1,0
INV0002982,PROD00249,2025-06-28,0,69,70,1,0
INV0002983,PROD00249,2025-07-28,0,69,70,1,0
INV0002984,PROD00249,2025-08-28,0,69,70,1,0
INV0002985,PROD00249,2025-09-28,0,69,70,1,0
INV0002986,PROD00249,2025-10-28,0,69,70,1,0
INV0002987,PROD00249,2025-11-28,0,69,70,1,0
INV0002988,PROD00249,2025-12-28,0,75,85,10,0
INV0002989,PROD00250,2025-01-28,241,53,109,1,186
INV0002990,PROD00250,2025-02-28,186,53,109,1,131
INV0002991,PROD00250,2025-03-28,131,53,109,1,76
INV0002992,PROD00250,2025-04-28,76,53,109,1,21
INV0002993,PROD00250,2025-05-28,21,53,75,1,0
INV0002994,PROD00250,2025-06-28,0,53,54,1,0
INV0002995,PROD00250,2025-07-28,0,53,54,1,0
INV0002996,PROD00250,2025-08-28,0,53,54,1,0
INV0002997,PROD00250,2025-09-28,0,53,54,1,0
INV0002998,PROD00250,2025-10-28,0,53,54,1,0
INV0002999,PROD00250,2025-11-28,0,53,54,1,0
INV0003000,PROD00250,2025-12-28,0,59,66,7,0
INV0003001,PROD00251,2025-01-28,193,154,118,3,232
INV0003002,PROD00251,2025-02-28,232,154,118,3,271
INV0003003,PROD00251,2025-03-28,271,154,118,3,310
INV0003004,PROD00251,2025-04-28,310,154,118,3,349
INV0003005,PROD00251,2025-05-28,349,154,118,3,388
INV0003006,PROD00251,2025-06-28,388,154,118,3,427
INV0003007,PROD00251,2025-07-28,427,154,118,3,466
INV0003008,PROD00251,2025-08-28,466,154,118,3,505
INV0003009,PROD00251,2025-09-28,505,154,118,3,544
INV0003010,PROD00251,2025-10-28,544,154,118,3,583
INV0003011,PROD00251,2025-11-28,583,154,118,3,622
INV0003012,PROD00251,2025-12-28,622,165,125,14,676
INV0003013,PROD00252,2025-01-28,67,27,97,3,0
INV0003014,PROD00252,2025-02-28,0,27,30,3,0
INV0003015,PROD00252,2025-03-28,0,27,30,3,0
INV0003016,PROD00252,2025-04-28,0,27,30,3,0
INV0003017,PROD00252,2025-05-28,0,27,30,3,0
INV0003018,PROD00252,2025-06-28,0,27,30,3,0
INV0003019,PROD00252,2025-07-28,0,27,30,3,0
INV0003020,PROD00252,2025-08-28,0,27,30,3,0
INV0003021,PROD00252,2025-09-28,0,27,30,3,0
INV0003022,PROD00252,2025-10-28,0,27,30,3,0
INV0003023,PROD00252,2025-11-28,0,27,30,3,0
INV0003024,PROD00252,2025-12-28,0,37,40,3,0
INV0003025,PROD00253,2025-01-28,54,96,101,1,50
INV0003026,PROD00253,2025-02-28,50,96,101,1,46
INV0003027,PROD00253,2025-03-28,46,96,101,1,42
INV0003028,PROD00253,2025-04-28,42,96,101,1,38
INV0003029,PROD00253,2025-05-28,38,96,101,1,34
INV0003030,PROD00253,2025-06-28,34,96,101,1,30
INV0003031,PROD00253,2025-07-28,30,96,101,1,26
INV0003032,PROD00253,2025-08-28,26,96,101,1,22
INV0003033,PROD00253,2025-09-28,22,96,101,1,18
INV0003034,PROD00253,2025-10-28,18,96,101,1,14
INV0003035,PROD00253,2025-11-28,14,96,101,1,10
INV0003036,PROD00253,2025-12-28,10,103,108,11,16
INV0003037,PROD00254,2025-01-28,174,146,103,3,220
INV0003038,PROD00254,2025-02-28,220,146,103,3,266
INV0003039,PROD00254,2025-03-28,266,146,103,3,312
INV0003040,PROD00254,2025-04-28,312,146,103,3,358
INV0003041,PROD00254,2025-05-28,358,146,103,3,404
INV0003042,PROD00254,2025-06-28,404,146,103,3,450
INV0003043,PROD00254,2025-07-28,450,146,103,3,496
INV0003044,PROD00254,2025-08-28,496,146,103,3,542
INV0003045,PROD00254,2025-09-28,542,146,103,3,588
INV0003046,PROD00254,2025-10-28,588,146,103,3,634
INV0003047,PROD00254,2025-11-28,634,146,103,3,680
INV0003048,PROD00254,2025-12-28,680,155,108,3,730
INV0003049,PROD00255,2025-01-28,67,14,83,2,0
INV0003050,PROD00255,2025-02-28,0,14,16,2,0
INV0003051,PROD00255,2025-03-28,0,14,16,2,0
INV0003052,PROD00255,2025-04-28,0,14,16,2,0
INV0003053,PROD00255,2025-05-28,0,14,16,2,0
INV0003054,PROD00255,2025-06-28,0,14,16,2,0
INV0003055,PROD00255,2025-07-28,0,14,16,2,0
INV0003056,PROD00255,2025-08-28,0,14,16,2,0
INV0003057,PROD00255,2025-09-28,0,14,16,2,0
INV0003058,PROD00255,2025-10-28,0,14,16,2,0
INV0003059,PROD00255,2025-11-28,0,14,16,2,0
INV0003060,PROD00255,2025-12-28,0,19,21,2,0
INV0003061,PROD00256,2025-01-28,184,161,132,1,214
INV0003062,PROD00256,2025-02-28,214,161,132,1,244
INV0003063,PROD00256,2025-03-28,244,161,132,1,274
INV0003064,PROD00256,2025-04-28,274,161,132,1,304
INV0003065,PROD00256,2025-05-28,304,161,132,1,334
INV0003066,PROD00256,2025-06-28,334,161,132,1,364
INV0003067,PROD00256,2025-07-28,364,161,132,1,394
INV0003068,PROD00256,2025-08-28,394,161,132,1,424
INV0003069,PROD00256,2025-09-28,424,161,132,1,454
INV0003070,PROD00256,2025-10-28,454,161,132,1,484
INV0003071,PROD00256,2025-11-28,484,161,132,1,514
INV0003072,PROD00256,2025-12-28,514,165,138,8,549
INV0003073,PROD00257,2025-01-28,236,40,105,2,173
INV0003074,PROD00257,2025-02-28,173,40,105,2,110
INV0003075,PROD00257,2025-03-28,110,40,105,2,47
INV0003076,PROD00257,2025-04-28,47,40,89,2,0
INV0003077,PROD00257,2025-05-28,0,40,42,2,0
INV0003078,PROD00257,2025-06-28,0,40,42,2,0
INV0003079,PROD00257,2025-07-28,0,40,42,2,0
INV0003080,PROD00257,2025-08-28,0,40,42,2,0
INV0003081,PROD00257,2025-09-28,0,40,42,2,0
INV0003082,PROD00257,2025-10-28,0,40,42,2,0
INV0003083,PROD00257,2025-11-28,0,40,42,2,0
INV0003084,PROD00257,2025-12-28,0,51,53,2,0
INV0003085,PROD00258,2025-01-28,115,149,119,3,148
INV0003086,PROD00258,2025-02-28,148,149,119,3,181
INV0003087,PROD00258,2025-03-28,181,149,119,3,214
INV0003088,PROD00258,2025-04-28,214,149,119,3,247
INV0003089,PROD00258,2025-05-28,247,149,119,3,280
INV0003090,PROD00258,2025-06-28,280,149,119,3,313
INV0003091,PROD00258,2025-07-28,313,149,119,3,346
INV0003092,PROD00258,2025-08-28,346,149,119,3,379
INV0003093,PROD00258,2025-09-28,379,149,119,3,412
INV0003094,PROD00258,2025-10-28,412,149,119,3,445
INV0003095,PROD00258,2025-11-28,445,149,119,3,478
INV0003096,PROD00258,2025-12-28,478,158,129,7,514
INV0003097,PROD00259,2025-01-28,131,68,114,4,89
INV0003098,PROD00259,2025-02-28,89,68,114,4,47
INV0003099,PROD00259,2025-03-28,47,68,114,4,5
INV0003100,PROD00259,2025-04-28,5,68,77,4,0
INV0003101,PROD00259,2025-05-28,0,68,72,4,0
INV0003102,PROD00259,2025-06-28,0,68,72,4,0
INV0003103,PROD00259,2025-07-28,0,68,72,4,0
INV0003104,PROD00259,2025-08-28,0,68,72,4,0
INV0003105,PROD00259,2025-09-28,0,68,72,4,0
INV0003106,PROD00259,2025-10-28,0,68,72,4,0
INV0003107,PROD00259,2025-11-28,0,68,72,4,0
INV0003108,PROD00259,2025-12-28,0,69,84,15,0
INV0003109,PROD00260,2025-01-28,190,185,109,2,268
INV0003110,PROD00260,2025-02-28,268,185,109,2,346
INV0003111,PROD00260,2025-03-28,346,185,109,2,424
INV0003112,PROD00260,2025-04-28,424,185,109,2,502
INV0003113,PROD00260,2025-05-28,502,185,109,2,580
INV0003114,PROD00260,2025-06-28,580,185,109,2,658
INV0003115,PROD00260,2025-07-28,658,185,109,2,736
INV0003116,PROD00260,2025-08-28,736,185,109,2,814
INV0003117,PROD00260,2025-09-28,814,185,109,2,892
INV0003118,PROD00260,2025-10-28,892,185,109,2,970
INV0003119,PROD00260,2025-11-28,970,185,109,2,1048
INV0003120,PROD00260,2025-12-28,1048,195,112,7,1138
INV0003121,PROD00261,2025-01-28,110,125,104,1,132
INV0003122,PROD00261,2025-02-28,132,125,104,1,154
INV0003123,PROD00261,2025-03-28,154,125,104,1,176
INV0003124,PROD00261,2025-04-28,176,125,104,1,198
INV0003125,PROD00261,2025-05-28,198,125,104,1,220
INV0003126,PROD00261,2025-06-28,220,125,104,1,242
INV0003127,PROD00261,2025-07-28,242,125,104,1,264
INV0003128,PROD00261,2025-08-28,264,125,104,1,286
INV0003129,PROD00261,2025-09-28,286,125,104,1,308
INV0003130,PROD00261,2025-10-28,308,125,104,1,330
INV0003131,PROD00261,2025-11-28,330,125,104,1,352
INV0003132,PROD00261,2025-12-28,352,129,106,6,381
INV0003133,PROD00262,2025-01-28,243,158,109,4,296
INV0003134,PROD00262,2025-02-28,296,158,109,4,349
INV0003135,PROD00262,2025-03-28,349,158,109,4,402
INV0003136,PROD00262,2025-04-28,402,158,109,4,455
INV0003137,PROD00262,2025-05-28,455,158,109,4,508
INV0003138,PROD00262,2025-06-28,508,158,109,4,561
INV0003139,PROD00262,2025-07-28,561,158,109,4,614
INV0003140,PROD00262,2025-08-28,614,158,109,4,667
INV0003141,PROD00262,2025-09-28,667,158,109,4,720
INV0003142,PROD00262,2025-10-28,720,158,109,4,773
INV0003143,PROD00262,2025-11-28,773,158,109,4,826
INV0003144,PROD00262,2025-12-28,826,166,114,8,886
INV0003145,PROD00263,2025-01-28,220,200,93,1,328
INV0003146,PROD00263,2025-02-28,328,200,93,1,436
INV0003147,PROD00263,2025-03-28,436,200,93,1,544
INV0003148,PROD00263,2025-04-28,544,200,93,1,652
INV0003149,PROD00263,2025-05-28,652,200,93,1,760
INV0003150,PROD00263,2025-06-28,760,200,93,1,868
INV0003151,PROD00263,2025-07-28,868,200,93,1,976
INV0003152,PROD00263,2025-08-28,976,200,93,1,1084
INV0003153,PROD00263,2025-09-28,1084,200,93,1,1192
INV0003154,PROD00263,2025-10-28,1192,200,93,1,1300
INV0003155,PROD00263,2025-11-28,1300,200,93,1,1408
INV0003156,PROD00263,2025-12-28,1408,201,98,8,1519
INV0003157,PROD00264,2025-01-28,239,246,110,2,377
INV0003158,PROD00264,2025-02-28,377,246,110,2,515
INV0003159,PROD00264,2025-03-28,515,246,110,2,653
INV0003160,PROD00264,2025-04-28,653,246,110,2,791
INV0003161,PROD00264,2025-05-28,791,246,110,2,929
INV0003162,PROD00264,2025-06-28,929,246,110,2,1067
INV0003163,PROD00264,2025-07-28,1067,246,110,2,1205
INV0003164,PROD00264,2025-08-28,1205,246,110,2,1343
INV0003165,PROD00264,2025-09-28,1343,246,110,2,1481
INV0003166,PROD00264,2025-10-28,1481,246,110,2,1619
INV0003167,PROD00264,2025-11-28,1619,246,110,2,1757
INV0003168,PROD00264,2025-12-28,1757,248,121,4,1888
INV0003169,PROD00265,2025-01-28,195,136,97,2,236
INV0003170,PROD00265,2025-02-28,236,136,97,2,277
INV0003171,PROD00265,2025-03-28,277,136,97,2,318
INV0003172,PROD00265,2025-04-28,318,136,97,2,359
INV0003173,PROD00265,2025-05-28,359,136,97,2,400
INV0003174,PROD00265,2025-06-28,400,136,97,2,441
INV0003175,PROD00265,2025-07-28,441,136,97,2,482
INV0003176,PROD00265,2025-08-28,482,136,97,2,523
INV0003177,PROD00265,2025-09-28,523,136,97,2,564
INV0003178,PROD00265,2025-10-28,564,136,97,2,605
INV0003179,PROD00265,2025-11-28,605,136,97,2,646
INV0003180,PROD00265,2025-12-28,646,140,106,12,692
INV0003181,PROD00266,2025-01-28,88,116,111,2,95
INV0003182,PROD00266,2025-02-28,95,116,111,2,102
INV0003183,PROD00266,2025-03-28,102,116,111,2,109
INV0003184,PROD00266,2025-04-28,109,116,111,2,116
INV0003185,PROD00266,2025-05-28,116,116,111,2,123
INV0003186,PROD00266,2025-06-28,123,116,111,2,130
INV0003187,PROD00266,2025-07-28,130,116,111,2,137
INV0003188,PROD00266,2025-08-28,137,116,111,2,144
INV0003189,PROD00266,2025-09-28,144,116,111,2,151
INV0003190,PROD00266,2025-10-28,151,116,111,2,158
INV0003191,PROD00266,2025-11-28,158,116,111,2,165
INV0003192,PROD00266,2025-12-28,165,127,122,4,174
INV0003193,PROD00267,2025-01-28,191,181,105,1,268
INV0003194,PROD00267,2025-02-28,268,181,105,1,345
INV0003195,PROD00267,2025-03-28,345,181,105,1,422
INV0003196,PROD00267,2025-04-28,422,181,105,1,499
INV0003197,PROD00267,2025-05-28,499,181,105,1,576
INV0003198,PROD00267,2025-06-28,576,181,105,1,653
INV0003199,PROD00267,2025-07-28,653,181,105,1,730
INV0003200,PROD00267,2025-08-28,730,181,105,1,807
INV0003201,PROD00267,2025-09-28,807,181,105,1,884
INV0003202,PROD00267,2025-10-28,884,181,105,1,961
INV0003203,PROD00267,2025-11-28,961,181,105,1,1038
INV0003204,PROD00267,2025-12-28,1038,185,114,3,1112
INV0003205,PROD00268,2025-01-28,219,100,115,1,205
INV0003206,PROD00268,2025-02-28,205,100,115,1,191
INV0003207,PROD00268,2025-03-28,191,100,115,1,177
INV0003208,PROD00268,2025-04-28,177,100,115,1,163
INV0003209,PROD00268,2025-05-28,163,100,115,1,149
INV0003210,PROD00268,2025-06-28,149,100,115,1,135
INV0003211,PROD00268,2025-07-28,135,100,115,1,121
INV0003212,PROD00268,2025-08-28,121,100,115,1,107
INV0003213,PROD00268,2025-09-28,107,100,115,1,93
INV0003214,PROD00268,2025-10-28,93,100,115,1,79
INV0003215,PROD00268,2025-11-28,79,100,115,1,65
INV0003216,PROD00268,2025-12-28,65,104,121,12,60
INV0003217,PROD00269,2025-01-28,168,104,99,2,175
INV0003218,PROD00269,2025-02-28,175,104,99,2,182
INV0003219,PROD00269,2025-03-28,182,104,99,2,189
INV0003220,PROD00269,2025-04-28,189,104,99,2,196
INV0003221,PROD00269,2025-05-28,196,104,99,2,203
INV0003222,PROD00269,2025-06-28,203,104,99,2,210
INV0003223,PROD00269,2025-07-28,210,104,99,2,217
INV0003224,PROD00269,2025-08-28,217,104,99,2,224
INV0003225,PROD00269,2025-09-28,224,104,99,2,231
INV0003226,PROD00269,2025-10-28,231,104,99,2,238
INV0003227,PROD00269,2025-11-28,238,104,99,2,245
INV0003228,PROD00269,2025-12-28,245,107,104,9,257
INV0003229,PROD00270,2025-01-28,235,169,105,1,300
INV0003230,PROD00270,2025-02-28,300,169,105,1,365
INV0003231,PROD00270,2025-03-28,365,169,105,1,430
INV0003232,PROD00270,2025-04-28,430,169,105,1,495
INV0003233,PROD00270,2025-05-28,495,169,105,1,560
INV0003234,PROD00270,2025-06-28,560,169,105,1,625
INV0003235,PROD00270,2025-07-28,625,169,105,1,690
INV0003236,PROD00270,2025-08-28,690,169,105,1,755
INV0003237,PROD00270,2025-09-28,755,169,105,1,820
INV0003238,PROD00270,2025-10-28,820,169,105,1,885
INV0003239,PROD00270,2025-11-28,885,169,105,1,950
INV0003240,PROD00270,2025-12-28,950,175,111,11,1025
INV0003241,PROD00271,2025-01-28,245,125,113,1,258
INV0003242,PROD00271,2025-02-28,258,125,113,1,271
INV0003243,PROD00271,2025-03-28,271,125,113,1,284
INV0003244,PROD00271,2025-04-28,284,125,113,1,297
INV0003245,PROD00271,2025-05-28,297,125,113,1,310
INV0003246,PROD00271,2025-06-28,310,125,113,1,323
INV0003247,PROD00271,2025-07-28,323,125,113,1,336
INV0003248,PROD00271,2025-08-28,336,125,113,1,349
INV0003249,PROD00271,2025-09-28,349,125,113,1,362
INV0003250,PROD00271,2025-10-28,362,125,113,1,375
INV0003251,PROD00271,2025-11-28,375,125,113,1,388
INV0003252,PROD00271,2025-12-28,388,128,121,5,400
INV0003253,PROD00272,2025-01-28,140,180,108,2,214
INV0003254,PROD00272,2025-02-28,214,180,108,2,288
INV0003255,PROD00272,2025-03-28,288,180,108,2,362
INV0003256,PROD00272,2025-04-28,362,180,108,2,436
INV0003257,PROD00272,2025-05-28,436,180,108,2,510
INV0003258,PROD00272,2025-06-28,510,180,108,2,584
INV0003259,PROD00272,2025-07-28,584,180,108,2,658
INV0003260,PROD00272,2025-08-28,658,180,108,2,732
INV0003261,PROD00272,2025-09-28,732,180,108,2,806
